TimeStamp,Pol,IS,Moisture,Ash,Filterability,Color,Alcohol_Floc
2021-03-22 07:00:00,98.9,0.1968,0.0974,0.1484,1954.8,64.50999999999999,64.7
2021-03-23 07:00:00,98.8965,0.2623,0.2626,0.2155499999999999,1006.245,1051.3049999999998,70.1
2021-03-24 07:00:00,98.8965,0.2623,0.2626,0.2155499999999999,1006.245,1051.3049999999998,70.1
2021-03-25 07:00:00,98.8965,0.2623,0.2626,0.2155499999999999,1006.245,1051.3049999999998,70.1
2021-03-26 07:00:00,98.94166666666668,0.2146833333333333,0.1192166666666666,0.1489666666666667,1483.4166666666663,694.0491666666667,67.025
2021-03-27 07:00:00,98.93333333333334,0.2111066666666667,0.1148533333333333,0.1488533333333333,1577.6933333333334,568.1413333333333,66.56
2021-03-28 07:00:00,98.93333333333334,0.2111066666666667,0.1148533333333333,0.1488533333333333,1577.6933333333334,568.1413333333333,66.56
2021-03-29 07:00:00,98.9,0.1968,0.0974,0.1484,1954.8,64.50999999999999,64.7
2021-03-30 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-03-31 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-01 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-02 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-03 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-04 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-05 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-06 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-07 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-08 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-09 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-10 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-11 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-12 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-13 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-14 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-15 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-16 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-17 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-18 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-19 07:00:00,99.00357142857143,0.2752142857142857,0.2289285714285713,0.1785357142857143,67.52857142857142,2569.535714285714,77.55
2021-04-20 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-21 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-22 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-23 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-04-24 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-04-25 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-04-26 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-04-27 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-04-28 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-04-29 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-04-30 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-01 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-01 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-02 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-02 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-03 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-03 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-04 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-04 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-05 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-05 07:00:00,98.95642857142856,0.2774999999999999,0.300642857142857,0.229,61.68571428571428,2607.0,83.5
2021-05-06 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-06 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-07 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-07 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-08 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-08 07:00:00,99.08261904761906,0.2637380952380952,0.2121190476190475,0.1732619047619047,65.16190476190476,2633.2619047619046,76.4
2021-05-09 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-09 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-10 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-10 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-11 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-11 07:00:00,99.09059523809525,0.2614404761904762,0.225845238095238,0.1845595238095238,63.10952380952381,2658.5595238095234,77.6
2021-05-12 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-05-12 07:00:00,98.81428571428572,0.2958571428571428,0.3617142857142856,0.2621428571428572,62.3142857142857,2530.1428571428573,88.2
2021-05-13 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-13 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-14 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
2021-05-14 07:00:00,99.09857142857145,0.2591428571428572,0.2395714285714285,0.1958571428571429,61.05714285714286,2683.8571428571427,78.8
